('domestic eggs', 'semi-finished bread'), 17
('domestic eggs', 'margarine'), 82
('brown bread', 'baking powder'), 10
('semi-finished bread', 'domestic eggs'), 17
('semi-finished bread', 'baking powder'), 9
('semi-finished bread', 'fruit/vegetable juice'), 24
('margarine', 'domestic eggs'), 82
('margarine', 'baking powder'), 30
('margarine', 'fruit/vegetable juice'), 61
('baking powder', 'turkey'), 7
('baking powder', 'tropical fruit'), 37
('baking powder', 'other vegetables'), 72
('baking powder', 'curd'), 18
('baking powder', 'brown bread'), 10
('baking powder', 'semi-finished bread'), 9
('baking powder', 'margarine'), 30
('fruit/vegetable juice', 'turkey'), 15
('fruit/vegetable juice', 'tropical fruit'), 135
('fruit/vegetable juice', 'other vegetables'), 207
('fruit/vegetable juice', 'curd'), 48
('fruit/vegetable juice', 'semi-finished bread'), 24
('fruit/vegetable juice', 'margarine'), 61
('whole milk', 'pickled vegetables'), 70
('yogurt', 'processed cheese'), 26
('processed cheese', 'yogurt'), 26
('processed cheese', 'pickled vegetables'), 11
('pickled vegetables', 'whole milk'), 70
('pickled vegetables', 'processed cheese'), 11
('pickled vegetables', 'soda'), 40
('soda', 'pickled vegetables'), 40
('curd', 'pastry'), 74
('pastry', 'curd'), 74
('packaged fruit/vegetables', 'brown bread'), 16
('packaged fruit/vegetables', 'canned beer'), 6
('brown bread', 'packaged fruit/vegetables'), 16
('canned beer', 'packaged fruit/vegetables'), 6
('rolls/buns', 'oil'), 50
('rolls/buns', 'chewing gum'), 38
('rolls/buns', 'chocolate marshmallow'), 22
('oil', 'rolls/buns'), 50
('chewing gum', 'rolls/buns'), 38
('chocolate marshmallow', 'rolls/buns'), 22
('rolls/buns', 'pastry'), 206
('pastry', 'rolls/buns'), 206
('other vegetables', 'frozen vegetables'), 175
('other vegetables', 'canned fish'), 50
('other vegetables', 'detergent'), 63
('whole milk', 'frozen vegetables'), 201
('whole milk', 'canned fish'), 47
('whole milk', 'salty snack'), 110
('whole milk', 'detergent'), 88
('frozen vegetables', 'other vegetables'), 175
('frozen vegetables', 'whole milk'), 201
('frozen vegetables', 'seasonal products'), 16
('canned fish', 'other vegetables'), 50
('canned fish', 'whole milk'), 47
('canned fish', 'seasonal products'), 6
('salty snack', 'whole milk'), 110
('salty snack', 'seasonal products'), 10
('seasonal products', 'frozen vegetables'), 16
('seasonal products', 'canned fish'), 6
('seasonal products', 'salty snack'), 10
('seasonal products', 'detergent'), 7
('detergent', 'other vegetables'), 63
('detergent', 'whole milk'), 88
('detergent', 'seasonal products'), 7
('sausage', 'beef'), 55
('sausage', 'whole milk'), 294
('beef', 'sausage'), 55
('whole milk', 'sausage'), 294
('frankfurter', 'tropical fruit'), 93
('frankfurter', 'brown bread'), 70
('frankfurter', 'sugar'), 37
('tropical fruit', 'frankfurter'), 93
('brown bread', 'frankfurter'), 70
('sugar', 'frankfurter'), 37
('red/blush wine', 'newspapers'), 21
('newspapers', 'red/blush wine'), 21
('sausage', 'curd'), 75
('curd', 'sausage'), 75
('tropical fruit', 'pip fruit'), 201
('tropical fruit', 'berries'), 66
('tropical fruit', 'pickled vegetables'), 37
('pip fruit', 'tropical fruit'), 201
('pip fruit', 'whole milk'), 296
('pip fruit', 'frozen potato products'), 13
('pip fruit', 'rolls/buns'), 137
('pip fruit', 'chocolate'), 60
('berries', 'tropical fruit'), 66
('berries', 'frozen potato products'), 4
('berries', 'rolls/buns'), 65
('berries', 'chocolate'), 24
('whole milk', 'pip fruit'), 296
('frozen potato products', 'pip fruit'), 13
('frozen potato products', 'berries'), 4
('frozen potato products', 'pickled vegetables'), 4
('rolls/buns', 'pip fruit'), 137
('rolls/buns', 'berries'), 65
('rolls/buns', 'pickled vegetables'), 42
('pickled vegetables', 'tropical fruit'), 37
('pickled vegetables', 'frozen potato products'), 4
('pickled vegetables', 'rolls/buns'), 42
('pickled vegetables', 'chocolate'), 14
('chocolate', 'pip fruit'), 60
('chocolate', 'berries'), 24
('chocolate', 'pickled vegetables'), 14
('whole milk', 'specialty chocolate'), 79
('whole milk', 'candles'), 30
('whole milk', 'flower (seeds)'), 39
('butter', 'specialty chocolate'), 17
('butter', 'candles'), 11
('butter', 'flower (seeds)'), 16
('margarine', 'specialty chocolate'), 13
('margarine', 'candles'), 21
('margarine', 'flower (seeds)'), 14
('specialty fat', 'specialty chocolate'), 2
('specialty fat', 'candles'), 2
('specialty fat', 'flower (seeds)'), 2
('specialty chocolate', 'whole milk'), 79
('specialty chocolate', 'butter'), 17
('specialty chocolate', 'margarine'), 13
('specialty chocolate', 'specialty fat'), 2
('candles', 'whole milk'), 30
('candles', 'butter'), 11
('candles', 'margarine'), 21
('candles', 'specialty fat'), 2
('flower (seeds)', 'whole milk'), 39
('flower (seeds)', 'butter'), 16
('flower (seeds)', 'margarine'), 14
('flower (seeds)', 'specialty fat'), 2
('frankfurter', 'citrus fruit'), 64
('frankfurter', 'whole milk'), 202
('frankfurter', 'sparkling wine'), 4
('citrus fruit', 'frankfurter'), 64
('citrus fruit', 'domestic eggs'), 102
('citrus fruit', 'oil'), 49
('citrus fruit', 'specialty chocolate'), 23
('whole milk', 'frankfurter'), 202
('whole milk', 'oil'), 111
('whole milk', 'newspapers'), 269
('domestic eggs', 'citrus fruit'), 102
('domestic eggs', 'sparkling wine'), 6
('oil', 'citrus fruit'), 49
('oil', 'whole milk'), 111
('oil', 'sparkling wine'), 3
('sparkling wine', 'frankfurter'), 4
('sparkling wine', 'domestic eggs'), 6
('sparkling wine', 'oil'), 3
('sparkling wine', 'specialty chocolate'), 5
('sparkling wine', 'newspapers'), 7
('specialty chocolate', 'citrus fruit'), 23
('specialty chocolate', 'sparkling wine'), 5
('newspapers', 'whole milk'), 269
('newspapers', 'sparkling wine'), 7
('citrus fruit', 'butter milk'), 44
('citrus fruit', 'pastry'), 96
('whole milk', 'butter milk'), 114
('curd', 'butter milk'), 32
('butter milk', 'citrus fruit'), 44
('butter milk', 'whole milk'), 114
('butter milk', 'curd'), 32
('pastry', 'citrus fruit'), 96
('flour', 'fruit/vegetable juice'), 24
('salt', 'bottled water'), 15
('salt', 'fruit/vegetable juice'), 15
('bottled water', 'salt'), 15
('bottled water', 'bottled beer'), 155
('fruit/vegetable juice', 'flour'), 24
('fruit/vegetable juice', 'salt'), 15
('fruit/vegetable juice', 'bottled beer'), 69
('bottled beer', 'bottled water'), 155
('bottled beer', 'fruit/vegetable juice'), 69
('sugar', 'bottled water'), 47
('bottled water', 'sugar'), 47
('root vegetables', 'frozen vegetables'), 114
('root vegetables', 'oil'), 69
('root vegetables', 'fruit/vegetable juice'), 118
('whole milk', 'fruit/vegetable juice'), 262
('frozen vegetables', 'root vegetables'), 114
('frozen vegetables', 'rolls/buns'), 100
('frozen vegetables', 'margarine'), 50
('frozen vegetables', 'canned vegetables'), 13
('frozen vegetables', 'bathroom cleaner'), 2
('domestic eggs', 'rolls/buns'), 154
('domestic eggs', 'canned vegetables'), 16
('domestic eggs', 'bathroom cleaner'), 1
('rolls/buns', 'frozen vegetables'), 100
('rolls/buns', 'domestic eggs'), 154
('rolls/buns', 'fruit/vegetable juice'), 143
('oil', 'root vegetables'), 69
('oil', 'margarine'), 36
('oil', 'canned vegetables'), 8
('oil', 'bathroom cleaner'), 3
('margarine', 'frozen vegetables'), 50
('margarine', 'oil'), 36
('canned vegetables', 'frozen vegetables'), 13
('canned vegetables', 'domestic eggs'), 16
('canned vegetables', 'oil'), 8
('canned vegetables', 'fruit/vegetable juice'), 15
('fruit/vegetable juice', 'root vegetables'), 118
('fruit/vegetable juice', 'whole milk'), 262
('fruit/vegetable juice', 'rolls/buns'), 143
('fruit/vegetable juice', 'canned vegetables'), 15
('fruit/vegetable juice', 'bathroom cleaner'), 4
('bathroom cleaner', 'frozen vegetables'), 2
('bathroom cleaner', 'domestic eggs'), 1
('bathroom cleaner', 'oil'), 3
('bathroom cleaner', 'fruit/vegetable juice'), 4
('root vegetables', 'onions'), 93
('onions', 'root vegetables'), 93
('herbs', 'condensed milk'), 1
('herbs', 'frozen vegetables'), 25
('herbs', 'oil'), 18
('herbs', 'white wine'), 1
('herbs', 'candles'), 2
('condensed milk', 'herbs'), 1
('condensed milk', 'salt'), 4
('frozen vegetables', 'herbs'), 25
('frozen vegetables', 'salt'), 8
('salt', 'condensed milk'), 4
('salt', 'frozen vegetables'), 8
('salt', 'oil'), 10
('salt', 'white wine'), 2
('salt', 'candles'), 1
('oil', 'herbs'), 18
('oil', 'salt'), 10
('white wine', 'herbs'), 1
('white wine', 'salt'), 2
('candles', 'herbs'), 2
('candles', 'salt'), 1
('sausage', 'root vegetables'), 147
('root vegetables', 'sausage'), 147
('root vegetables', 'brandy'), 7
('root vegetables', 'detergent'), 43
('onions', 'rolls/buns'), 67
('rolls/buns', 'onions'), 67
('rolls/buns', 'brandy'), 11
('rolls/buns', 'detergent'), 30
('brandy', 'root vegetables'), 7
('brandy', 'rolls/buns'), 11
('detergent', 'root vegetables'), 43
('detergent', 'rolls/buns'), 30
('pork', 'hamburger meat'), 32
('pork', 'citrus fruit'), 64
('pork', 'chocolate'), 42
('hamburger meat', 'pork'), 32
('hamburger meat', 'berries'), 16
('hamburger meat', 'onions'), 24
('hamburger meat', 'rice'), 10
('hamburger meat', 'coffee'), 29
('citrus fruit', 'pork'), 64
('citrus fruit', 'berries'), 53
('citrus fruit', 'onions'), 55
('citrus fruit', 'rice'), 18
('citrus fruit', 'coffee'), 63
('berries', 'hamburger meat'), 16
('berries', 'citrus fruit'), 53
('onions', 'hamburger meat'), 24
('onions', 'citrus fruit'), 55
('onions', 'whipped/sour cream'), 50
('onions', 'chocolate'), 22
('whipped/sour cream', 'onions'), 50
('whipped/sour cream', 'rice'), 10
('whipped/sour cream', 'coffee'), 60
('rice', 'hamburger meat'), 10
('rice', 'citrus fruit'), 18
('rice', 'whipped/sour cream'), 10
('rice', 'chocolate'), 10
('coffee', 'hamburger meat'), 29
('coffee', 'citrus fruit'), 63
('coffee', 'whipped/sour cream'), 60
('coffee', 'chocolate'), 38
('chocolate', 'pork'), 42
('chocolate', 'onions'), 22
('chocolate', 'rice'), 10
('chocolate', 'coffee'), 38
('grapes', 'photo/film'), 3
('photo/film', 'grapes'), 3
('sausage', 'brown bread'), 105
('sausage', 'red/blush wine'), 24
('sliced cheese', 'rolls/buns'), 75
('sliced cheese', 'brown bread'), 28
('sliced cheese', 'canned beer'), 16
('sliced cheese', 'red/blush wine'), 5
('sliced cheese', 'shopping bags'), 43
('rolls/buns', 'sliced cheese'), 75
('brown bread', 'sausage'), 105
('brown bread', 'sliced cheese'), 28
('fruit/vegetable juice', 'red/blush wine'), 18
('canned beer', 'sliced cheese'), 16
('canned beer', 'waffles'), 25
('red/blush wine', 'sausage'), 24
('red/blush wine', 'sliced cheese'), 5
('red/blush wine', 'fruit/vegetable juice'), 18
('red/blush wine', 'waffles'), 11
('waffles', 'canned beer'), 25
('waffles', 'red/blush wine'), 11
('waffles', 'shopping bags'), 54
('shopping bags', 'sliced cheese'), 43
('shopping bags', 'waffles'), 54
('chicken', 'hamburger meat'), 37
('chicken', 'citrus fruit'), 68
('chicken', 'root vegetables'), 107
('chicken', 'other vegetables'), 176
('chicken', 'butter'), 57
('chicken', 'pasta'), 16
('hamburger meat', 'chicken'), 37
('hamburger meat', 'oil'), 18
('hamburger meat', 'detergent'), 11
('citrus fruit', 'chicken'), 68
('citrus fruit', 'detergent'), 23
('tropical fruit', 'oil'), 46
('root vegetables', 'chicken'), 107
('other vegetables', 'chicken'), 176
('other vegetables', 'oil'), 98
('butter', 'chicken'), 57
('butter', 'oil'), 35
('butter', 'detergent'), 22
('pasta', 'chicken'), 16
('pasta', 'oil'), 15
('pasta', 'detergent'), 11
('oil', 'hamburger meat'), 18
('oil', 'tropical fruit'), 46
('oil', 'other vegetables'), 98
('oil', 'butter'), 35
('oil', 'pasta'), 15
('detergent', 'hamburger meat'), 11
('detergent', 'citrus fruit'), 23
('detergent', 'butter'), 22
('detergent', 'pasta'), 11
('sausage', 'bathroom cleaner'), 5
('pork', 'rolls/buns'), 111
('pork', 'specialty bar'), 18
('pork', 'bathroom cleaner'), 3
('grapes', 'rolls/buns'), 47
('grapes', 'soda'), 40
('grapes', 'specialty bar'), 12
('grapes', 'bathroom cleaner'), 2
('rolls/buns', 'pork'), 111
('rolls/buns', 'grapes'), 47
('pastry', 'specialty bar'), 42
('pastry', 'bathroom cleaner'), 4
('soda', 'grapes'), 40
('specialty bar', 'pork'), 18
('specialty bar', 'grapes'), 12
('specialty bar', 'pastry'), 42
('bathroom cleaner', 'sausage'), 5
('bathroom cleaner', 'pork'), 3
('bathroom cleaner', 'grapes'), 2
('bathroom cleaner', 'pastry'), 4
('sausage', 'bottled beer'), 77
('sausage', 'photo/film'), 4
('whole milk', 'softener'), 21
('whole milk', 'napkins'), 194
('yogurt', 'bottled beer'), 91
('yogurt', 'photo/film'), 11
('yogurt', 'shopping bags'), 150
('coffee', 'bottled beer'), 49
('coffee', 'photo/film'), 6
('coffee', 'shopping bags'), 92
('fruit/vegetable juice', 'photo/film'), 4
('bottled beer', 'sausage'), 77
('bottled beer', 'yogurt'), 91
('bottled beer', 'coffee'), 49
('bottled beer', 'softener'), 6
('bottled beer', 'napkins'), 51
('softener', 'whole milk'), 21
('softener', 'bottled beer'), 6
('softener', 'photo/film'), 2
('softener', 'shopping bags'), 11
('napkins', 'whole milk'), 194
('napkins', 'bottled beer'), 51
('napkins', 'photo/film'), 9
('napkins', 'shopping bags'), 71
('photo/film', 'sausage'), 4
('photo/film', 'yogurt'), 11
('photo/film', 'coffee'), 6
('photo/film', 'fruit/vegetable juice'), 4
('photo/film', 'softener'), 2
('photo/film', 'napkins'), 9
('shopping bags', 'yogurt'), 150
('shopping bags', 'coffee'), 92
('shopping bags', 'softener'), 11
('shopping bags', 'napkins'), 71
('beef', 'berries'), 44
('berries', 'beef'), 44
('berries', 'root vegetables'), 65
('berries', 'brown bread'), 31
('root vegetables', 'berries'), 65
('brown bread', 'berries'), 31
('brown bread', 'detergent'), 13
('detergent', 'brown bread'), 13
('whipped/sour cream', 'waffles'), 50
('waffles', 'whipped/sour cream'), 50
('waffles', 'cling film/bags'), 3
('cling film/bags', 'waffles'), 3
('frankfurter', 'root vegetables'), 100
('frankfurter', 'other vegetables'), 162
('frankfurter', 'bottled beer'), 53
('frankfurter', 'dishes'), 9
('sausage', 'other vegetables'), 265
('sausage', 'dishes'), 13
('root vegetables', 'frankfurter'), 100
('root vegetables', 'pickled vegetables'), 40
('root vegetables', 'chewing gum'), 17
('other vegetables', 'frankfurter'), 162
('other vegetables', 'sausage'), 265
('other vegetables', 'pickled vegetables'), 63
('other vegetables', 'chewing gum'), 45
('oil', 'bottled beer'), 34
('oil', 'dishes'), 11
('pickled vegetables', 'root vegetables'), 40
('pickled vegetables', 'other vegetables'), 63
('pickled vegetables', 'bottled beer'), 19
('pickled vegetables', 'dishes'), 2
('bottled beer', 'frankfurter'), 53
('bottled beer', 'oil'), 34
('bottled beer', 'pickled vegetables'), 19
('bottled beer', 'chewing gum'), 11
('chewing gum', 'root vegetables'), 17
('chewing gum', 'other vegetables'), 45
('chewing gum', 'bottled beer'), 11
('chewing gum', 'dishes'), 8
('dishes', 'frankfurter'), 9
('dishes', 'sausage'), 13
('dishes', 'oil'), 11
('dishes', 'pickled vegetables'), 2
('dishes', 'chewing gum'), 8
('dessert', 'rolls/buns'), 67
('dessert', 'margarine'), 30
('dessert', 'red/blush wine'), 6
('frozen vegetables', 'red/blush wine'), 10
('rolls/buns', 'dessert'), 67
('margarine', 'dessert'), 30
('margarine', 'bottled water'), 101
('margarine', 'newspapers'), 70
('bottled water', 'margarine'), 101
('bottled water', 'red/blush wine'), 32
('red/blush wine', 'dessert'), 6
('red/blush wine', 'frozen vegetables'), 10
('red/blush wine', 'bottled water'), 32
('newspapers', 'margarine'), 70
('berries', 'UHT-milk'), 17
('berries', 'processed cheese'), 7
('UHT-milk', 'berries'), 17
('processed cheese', 'berries'), 7
('hamburger meat', 'frozen vegetables'), 30
('frozen vegetables', 'hamburger meat'), 30
('frozen vegetables', 'bottled beer'), 42
('frozen vegetables', 'sparkling wine'), 4
('bottled beer', 'frozen vegetables'), 42
('sparkling wine', 'frozen vegetables'), 4
('hamburger meat', 'domestic eggs'), 40
('frozen vegetables', 'soda'), 85
('frozen vegetables', 'dishes'), 8
('domestic eggs', 'hamburger meat'), 40
('domestic eggs', 'dishes'), 17
('soda', 'frozen vegetables'), 85
('dishes', 'frozen vegetables'), 8
('dishes', 'domestic eggs'), 17
('fish', 'pastry'), 4
('fish', 'coffee'), 5
('fish', 'long life bakery product'), 3
('fish', 'male cosmetics'), 1
('other vegetables', 'pastry'), 222
('other vegetables', 'coffee'), 132
('other vegetables', 'male cosmetics'), 8
('pastry', 'fish'), 4
('pastry', 'other vegetables'), 222
('pastry', 'margarine'), 67
('pastry', 'shopping bags'), 117
('margarine', 'pastry'), 67
('margarine', 'coffee'), 46
('margarine', 'long life bakery product'), 32
('margarine', 'male cosmetics'), 2
('coffee', 'fish'), 5
('coffee', 'other vegetables'), 132
('coffee', 'margarine'), 46
('long life bakery product', 'fish'), 3
('long life bakery product', 'margarine'), 32
('long life bakery product', 'shopping bags'), 53
('male cosmetics', 'fish'), 1
('male cosmetics', 'other vegetables'), 8
('male cosmetics', 'margarine'), 2
('male cosmetics', 'shopping bags'), 7
('shopping bags', 'pastry'), 117
('shopping bags', 'long life bakery product'), 53
('shopping bags', 'male cosmetics'), 7
('packaged fruit/vegetables', 'semi-finished bread'), 1
('dessert', 'semi-finished bread'), 10
('dessert', 'canned beer'), 24
('semi-finished bread', 'packaged fruit/vegetables'), 1
('semi-finished bread', 'dessert'), 10
('canned beer', 'dessert'), 24
('frankfurter', 'cream cheese'), 33
('frankfurter', 'canned fruit'), 5
('frankfurter', 'misc. beverages'), 12
('sausage', 'citrus fruit'), 111
('sausage', 'tropical fruit'), 137
('sausage', 'cream cheese'), 55
('sausage', 'sugar'), 36
('sausage', 'canned fruit'), 5
('sausage', 'misc. beverages'), 22
('citrus fruit', 'sausage'), 111
('citrus fruit', 'pip fruit'), 136
('citrus fruit', 'hard cheese'), 31
('citrus fruit', 'fruit/vegetable juice'), 102
('citrus fruit', 'hygiene articles'), 52
('tropical fruit', 'sausage'), 137
('tropical fruit', 'hard cheese'), 40
('tropical fruit', 'rice'), 19
('tropical fruit', 'hygiene articles'), 66
('pip fruit', 'citrus fruit'), 136
('pip fruit', 'sugar'), 47
('pip fruit', 'canned fruit'), 4
('pip fruit', 'misc. beverages'), 21
('whole milk', 'hard cheese'), 99
('whole milk', 'hygiene articles'), 126
('hard cheese', 'citrus fruit'), 31
('hard cheese', 'tropical fruit'), 40
('hard cheese', 'whole milk'), 99
('hard cheese', 'cream cheese'), 19
('hard cheese', 'sugar'), 17
('hard cheese', 'canned fruit'), 3
('hard cheese', 'misc. beverages'), 14
('cream cheese', 'frankfurter'), 33
('cream cheese', 'sausage'), 55
('cream cheese', 'hard cheese'), 19
('cream cheese', 'domestic eggs'), 50
('cream cheese', 'rice'), 8
('cream cheese', 'fruit/vegetable juice'), 56
('cream cheese', 'hygiene articles'), 22
('domestic eggs', 'cream cheese'), 50
('domestic eggs', 'canned fruit'), 9
('domestic eggs', 'misc. beverages'), 29
('rice', 'tropical fruit'), 19
('rice', 'cream cheese'), 8
('rice', 'sugar'), 12
('rice', 'canned fruit'), 4
('rice', 'misc. beverages'), 5
('sugar', 'sausage'), 36
('sugar', 'pip fruit'), 47
('sugar', 'hard cheese'), 17
('sugar', 'rice'), 12
('sugar', 'hygiene articles'), 26
('canned fruit', 'frankfurter'), 5
('canned fruit', 'sausage'), 5
('canned fruit', 'pip fruit'), 4
('canned fruit', 'hard cheese'), 3
('canned fruit', 'domestic eggs'), 9
('canned fruit', 'rice'), 4
('canned fruit', 'fruit/vegetable juice'), 5
('canned fruit', 'hygiene articles'), 6
('misc. beverages', 'frankfurter'), 12
('misc. beverages', 'sausage'), 22
('misc. beverages', 'pip fruit'), 21
('misc. beverages', 'hard cheese'), 14
('misc. beverages', 'domestic eggs'), 29
('misc. beverages', 'rice'), 5
('misc. beverages', 'fruit/vegetable juice'), 39
('misc. beverages', 'hygiene articles'), 16
('fruit/vegetable juice', 'citrus fruit'), 102
('fruit/vegetable juice', 'cream cheese'), 56
('fruit/vegetable juice', 'canned fruit'), 5
('fruit/vegetable juice', 'misc. beverages'), 39
('hygiene articles', 'citrus fruit'), 52
('hygiene articles', 'tropical fruit'), 66
('hygiene articles', 'whole milk'), 126
('hygiene articles', 'cream cheese'), 22
('hygiene articles', 'sugar'), 26
('hygiene articles', 'canned fruit'), 6
('hygiene articles', 'misc. beverages'), 16
('beverages', 'brown bread'), 19
('beverages', 'shopping bags'), 30
('brown bread', 'beverages'), 19
('shopping bags', 'beverages'), 30
('rolls/buns', 'Instant food products'), 23
('Instant food products', 'rolls/buns'), 23
('frankfurter', 'margarine'), 63
('sausage', 'margarine'), 70
('margarine', 'frankfurter'), 63
('margarine', 'sausage'), 70
('citrus fruit', 'white bread'), 44
('butter', 'white bread'), 42
('cream cheese', 'white bread'), 34
('cream cheese', 'oil'), 18
('white bread', 'citrus fruit'), 44
('white bread', 'butter'), 42
('white bread', 'cream cheese'), 34
('white bread', 'margarine'), 37
('oil', 'cream cheese'), 18
('margarine', 'white bread'), 37
('frankfurter', 'ham'), 25
('ham', 'frankfurter'), 25
('ham', 'pip fruit'), 39
('ham', 'soft cheese'), 17
('ham', 'frozen vegetables'), 21
('ham', 'baking powder'), 9
('pip fruit', 'ham'), 39
('pip fruit', 'other vegetables'), 257
('other vegetables', 'pip fruit'), 257
('other vegetables', 'soft cheese'), 70
('whole milk', 'soft cheese'), 74
('whole milk', 'baking powder'), 91
('soft cheese', 'ham'), 17
('soft cheese', 'other vegetables'), 70
('soft cheese', 'whole milk'), 74
('soft cheese', 'rolls/buns'), 53
('soft cheese', 'sugar'), 11
('frozen vegetables', 'ham'), 21
('frozen vegetables', 'sugar'), 31
('rolls/buns', 'soft cheese'), 53
('rolls/buns', 'baking powder'), 35
('sugar', 'soft cheese'), 11
('sugar', 'frozen vegetables'), 31
('sugar', 'baking powder'), 32
('baking powder', 'ham'), 9
('baking powder', 'whole milk'), 91
('baking powder', 'rolls/buns'), 35
('baking powder', 'sugar'), 32
('butter milk', 'honey'), 1
('yogurt', 'honey'), 4
('honey', 'butter milk'), 1
('honey', 'yogurt'), 4
('honey', 'detergent'), 3
('soda', 'detergent'), 34
('detergent', 'honey'), 3
('detergent', 'soda'), 34
('hamburger meat', 'dental care'), 5
('citrus fruit', 'dental care'), 8
('rolls/buns', 'dental care'), 14
('dental care', 'hamburger meat'), 5
('dental care', 'citrus fruit'), 8
('dental care', 'rolls/buns'), 14
('pasta', 'popcorn'), 4
('popcorn', 'pasta'), 4
('other vegetables', 'cake bar'), 37
('whole milk', 'cake bar'), 55
('meat spreads', 'cake bar'), 2
('cake bar', 'other vegetables'), 37
('cake bar', 'whole milk'), 55
('cake bar', 'meat spreads'), 2
('cake bar', 'chocolate'), 14
('cake bar', 'shopping bags'), 29
('chocolate', 'cake bar'), 14
('shopping bags', 'cake bar'), 29
('pork', 'dishes'), 17
('citrus fruit', 'dessert'), 42
('citrus fruit', 'candles'), 14
('dessert', 'citrus fruit'), 42
('dessert', 'dishes'), 10
('white bread', 'dishes'), 4
('dishes', 'pork'), 17
('dishes', 'dessert'), 10
('dishes', 'white bread'), 4
('dishes', 'candles'), 4
('candles', 'citrus fruit'), 14
('candles', 'dishes'), 4
('grapes', 'curd'), 20
('other vegetables', 'yogurt'), 427
('curd', 'grapes'), 20
('curd', 'dessert'), 51
('curd', 'napkins'), 47
('dessert', 'curd'), 51
('yogurt', 'other vegetables'), 427
('napkins', 'curd'), 47
('root vegetables', 'soft cheese'), 33
('beverages', 'bottled beer'), 14
('soft cheese', 'root vegetables'), 33
('soft cheese', 'bottled beer'), 12
('bottled beer', 'beverages'), 14
('bottled beer', 'soft cheese'), 12
('tropical fruit', 'packaged fruit/vegetables'), 19
('other vegetables', 'packaged fruit/vegetables'), 31
('packaged fruit/vegetables', 'tropical fruit'), 19
('packaged fruit/vegetables', 'other vegetables'), 31
('packaged fruit/vegetables', 'whole milk'), 39
('packaged fruit/vegetables', 'snack products'), 2
('whole milk', 'packaged fruit/vegetables'), 39
('snack products', 'packaged fruit/vegetables'), 2
('beef', 'flower soil/fertilizer'), 1
('herbs', 'flower soil/fertilizer'), 1
('flour', 'flower soil/fertilizer'), 1
('cling film/bags', 'flower soil/fertilizer'), 1
('flower soil/fertilizer', 'beef'), 1
('flower soil/fertilizer', 'herbs'), 1
('flower soil/fertilizer', 'flour'), 1
('flower soil/fertilizer', 'cling film/bags'), 1
('butter', 'dessert'), 27
('dessert', 'butter'), 27
('soda', 'chewing gum'), 53
('chewing gum', 'soda'), 53
('specialty cheese', 'bottled water'), 17
('bottled water', 'specialty cheese'), 17
('finished products', 'other vegetables'), 20
('finished products', 'bottled beer'), 3
('other vegetables', 'finished products'), 20
('bottled beer', 'finished products'), 3
('beverages', 'soda'), 47
('soda', 'beverages'), 47
('finished products', 'shopping bags'), 14
('white wine', 'shopping bags'), 33
('shopping bags', 'finished products'), 14
('shopping bags', 'white wine'), 33
('ham', 'white bread'), 50
('ham', 'fruit/vegetable juice'), 38
('whole milk', 'white bread'), 168
('white bread', 'ham'), 50
('white bread', 'whole milk'), 168
('white bread', 'brown bread'), 46
('white bread', 'bottled beer'), 39
('brown bread', 'white bread'), 46
('fruit/vegetable juice', 'ham'), 38
('bottled beer', 'white bread'), 39
('curd', 'cocoa drinks'), 4
('curd', 'salty snack'), 30
('curd', 'popcorn'), 7
('cocoa drinks', 'curd'), 4
('salty snack', 'curd'), 30
('popcorn', 'curd'), 7
('curd', 'waffles'), 33
('curd', 'cake bar'), 19
('dessert', 'soda'), 97
('dessert', 'chocolate'), 36
('dessert', 'shopping bags'), 61
('soda', 'dessert'), 97
('soda', 'salty snack'), 92
('soda', 'cake bar'), 44
('salty snack', 'soda'), 92
('salty snack', 'chocolate'), 35
('salty snack', 'shopping bags'), 59
('waffles', 'curd'), 33
('waffles', 'chocolate'), 57
('cake bar', 'curd'), 19
('cake bar', 'soda'), 44
('chocolate', 'dessert'), 36
('chocolate', 'salty snack'), 35
('chocolate', 'waffles'), 57
('shopping bags', 'dessert'), 61
('shopping bags', 'salty snack'), 59
('dessert', 'ice cream'), 12
('ice cream', 'dessert'), 12
('bottled water', 'shopping bags'), 108
('waffles', 'dishes'), 12
('dishes', 'waffles'), 12
('shopping bags', 'bottled water'), 108
('soda', 'white wine'), 36
('bottled beer', 'white wine'), 22
('white wine', 'soda'), 36
('white wine', 'bottled beer'), 22
('white wine', 'prosecco'), 3
('prosecco', 'white wine'), 3
('frankfurter', 'butter'), 48
('frankfurter', 'curd'), 43
('frankfurter', 'whipped/sour cream'), 61
('frankfurter', 'frozen fish'), 17
('frankfurter', 'cereals'), 3
('ham', 'yogurt'), 66
('ham', 'sliced cheese'), 26
('ham', 'frozen meals'), 18
('ham', 'domestic eggs'), 41
('ham', 'waffles'), 19
('tropical fruit', 'soft cheese'), 32
('tropical fruit', 'sliced cheese'), 52
('tropical fruit', 'frozen meals'), 54
('pip fruit', 'root vegetables'), 153
('pip fruit', 'butter'), 72
('pip fruit', 'curd'), 77
('pip fruit', 'whipped/sour cream'), 91
('pip fruit', 'frozen fish'), 21
('pip fruit', 'cereals'), 9
('pip fruit', 'bottled beer'), 58
('root vegetables', 'pip fruit'), 153
('root vegetables', 'sliced cheese'), 55
('root vegetables', 'frozen meals'), 38
('root vegetables', 'white bread'), 78
('other vegetables', 'sliced cheese'), 89
